Documento,Sub_Modalidade,TemEadSN,Transportador,CidadeEntrega,PrazoCd,LevePesadoLiquido,PrazoTransporte,SinalizacaoDePendencia,Canal_de_Entrega,Carga_Promessa,SLA_Cliente,PromessaIntegracao,ExpedicaoIntegracao,PrometidaExpedicao,DiaPromessa,Tempo_Insucesso,Insucessos,Tempo_Transferencia,Transferencias,Dias_Atraso,Tempo_RotaDeEntrega,TentativasDeEntrega
2783726230,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,GASPAR         ,2,PESADO,0,N,CD ONLINE,0,No Prazo,3,2,1,4,null,null,null,null,null,0,1
2784386610,Direta D0,N,IQVELO LOG,FLORIANOPOLIS  ,1,LEVE,0,N,CD ONLINE,0,No Prazo,1,1,0,4,null,null,null,null,null,0,1
2784452280,Direta D0,S,IQVELO LOG,FLORIANOPOLIS  ,6,PESADO,0,N,CD ONLINE,0,No Prazo,7,7,0,3,null,null,4,1,null,0,1
2784523561,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,1,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,1,1,0,5,null,null,null,null,null,0,1
2784877270,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,1,PESADO,0,N,CD ONLINE,0,No Prazo,1,1,0,6,null,null,null,null,null,0,1
2785589770,Direta Viagem,N,JEV TRANSPORTES LTDA,IMBITUBA       ,4,PESADO,1,N,CD LOJAS FISICAS,0,No Prazo,5,4,1,5,null,null,null,null,null,0,1
2785987080,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,ITAJAI         ,1,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,1,1,0,3,null,null,null,null,null,0,1
2786172000,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,BLUMENAU       ,4,PESADO,0,N,CD ONLINE,0,No Prazo,4,4,0,6,null,null,2,1,null,0,1
2786301970,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BALN.CAMBORIU  ,3,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,3,3,0,6,null,null,null,null,null,0,1
2786334530,Direta D0,S,LSA,SAO JOSE       ,3,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,3,3,0,6,null,null,1,1,null,0,1
2786403620,Direta D0,N,LSA,FLORIANOPOLIS  ,2,PESADO,0,N,CD ONLINE,0,No Prazo,2,2,0,5,null,null,null,null,null,0,1
2786457700,Direta D0,N,LSA,FLORIANOPOLIS  ,1,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,1,1,0,4,null,null,null,null,null,0,1
2786526440,Direta Viagem,N,JEV TRANSPORTES LTDA,CRICIUMA       ,2,PESADO,1,N,CD LOJAS FISICAS,0,No Prazo,3,2,1,6,null,null,null,null,null,0,1
2787738680,Direta D0,S,LSA,FLORIANOPOLIS  ,4,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,4,4,0,4,null,null,2,1,null,0,1
2787837180,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,5,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,5,3,2,5,null,null,null,null,null,0,1
2788139240,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,NAVEGANTES     ,4,PESADO,0,N,CD ONLINE,0,No Prazo,5,4,1,6,null,null,null,null,null,0,1
2788190680,Direta Viagem,S,JEV TRANSPORTES LTDA,BRACO DO NORTE ,4,PESADO,1,N,CD ONLINE,0,No Prazo,5,4,1,6,null,null,1,1,null,0,1
2788505640,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,ITAJAI         ,1,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,1,1,0,3,null,null,null,null,null,0,1
2788600450,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,JARAGUA DO SUL ,5,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,5,5,0,7,null,null,1,1,null,0,1
2788623790,Direta D0,N,LSA,PALHOCA        ,2,PESADO,0,N,CD ONLINE,0,No Prazo,2,2,0,4,null,null,null,null,null,0,1
2788633560,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,ITAJAI         ,2,PESADO,0,N,CD ONLINE,0,No Prazo,2,2,0,4,null,null,null,null,null,0,1
2788659970,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,ITAJAI         ,5,PESADO,0,N,CD ONLINE,0,No Prazo,5,5,0,7,null,null,1,1,null,0,1
2788732520,Direta Viagem,S,VPLOG SERVICOS E TRANSPORTES,PINHALZINHO    ,12,PESADO,2,N,CD ONLINE,0,No Prazo,14,11,3,2,null,null,9,1,null,0,1
2788745430,Direta D0,N,LSA,PALHOCA        ,2,PESADO,0,N,CD ONLINE,0,No Prazo,2,2,0,4,null,null,null,null,null,0,1
2789097390,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,ITAPEMA        ,2,PESADO,0,N,CD ONLINE,0,No Prazo,2,2,0,5,null,null,null,null,null,0,1
2790660760,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BLUMENAU       ,3,PESADO,0,N,CD ONLINE,0,No Prazo,4,3,1,5,null,null,null,null,null,0,1
2790693450,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,5,PESADO,0,N,CD ONLINE,0,No Prazo,6,5,1,7,null,null,0,1,null,0,1
2790855130,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,JARAGUA DO SUL ,1,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,1,1,0,3,null,null,null,null,null,0,1
2791621590,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,ITAJAI         ,3,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,3,3,0,7,null,null,null,null,null,0,1
2791905370,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,CAMBORIU       ,2,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,2,2,0,7,null,null,null,null,null,0,1
2792180890,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BALN.CAMBORIU  ,3,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,3,3,0,2,null,null,null,null,null,0,1
2792291110,Direta Viagem,N,VPLOG SERVICOS E TRANSPORTES,LAGES          ,5,PESADO,1,N,CD ONLINE,0,No Prazo,6,5,1,5,null,null,null,null,null,0,1
2792467210,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,JARAGUA DO SUL ,3,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,3,3,0,3,null,null,null,null,null,0,1
2793033310,Direta Viagem,N,JEV TRANSPORTES LTDA,TUBARAO        ,3,PESADO,1,N,CD ONLINE,0,No Prazo,3,2,1,5,null,null,null,null,null,0,1
2793036440,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BLUMENAU       ,15,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,15,15,0,3,null,null,null,null,null,0,1
2794119240,Direta Viagem,N,JEV TRANSPORTES LTDA,IMBITUBA       ,4,PESADO,1,N,CD LOJAS FISICAS,0,No Prazo,5,4,1,3,null,null,null,null,null,0,1
2794612460,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,ITAJAI         ,3,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,3,3,0,3,null,null,null,null,null,0,1
2794675160,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BALN.CAMBORIU  ,4,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,4,4,0,4,null,null,null,null,null,0,1
2794743910,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BLUMENAU       ,2,PESADO,0,N,CD ONLINE,0,No Prazo,3,3,0,3,null,null,null,null,null,0,1
2794813390,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,BALN.CAMBORIU  ,5,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,5,5,0,6,null,null,3,1,null,0,1
2795384211,Direta D0,N,LSA,PALHOCA        ,1,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,1,1,0,4,null,null,null,null,null,0,1
2795405660,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,1,PESADO,0,N,CD ONLINE,0,No Prazo,1,1,0,4,null,null,null,null,null,0,1
2795628520,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,3,PESADO,0,N,CD ONLINE,0,Fora do Prazo,3,3,0,7,0,1,1,1,null,0,1
2795937290,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,ITAJAI         ,2,PESADO,0,N,CD ONLINE,0,No Prazo,2,2,0,7,null,null,null,null,null,0,1
2796181560,Direta Viagem,S,JEV TRANSPORTES LTDA,CRICIUMA       ,4,LEVE,1,S,CD ONLINE,0,No Prazo,13,7,6,4,null,null,0,1,null,0,1
2796547550,Direta Viagem,S,VPLOG SERVICOS E TRANSPORTES,JOACABA        ,23,PESADO,14,N,CD ONLINE,0,No Prazo,27,10,17,6,null,null,6,1,null,0,1
2796648620,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,ITAJAI         ,1,PESADO,0,N,CD ONLINE,1,Fora do Prazo,2,3,-1,2,null,null,null,null,null,0,1
2797053800,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,BALN. PICARRAS ,4,PESADO,0,N,CD ONLINE,0,No Prazo,5,5,0,6,null,null,2,1,null,0,1
2797437940,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,3,LEVE,0,N,CD ONLINE,0,No Prazo,3,3,0,5,null,null,1,1,null,0,1
2797544210,Direta D0,N,LSA,FLORIANOPOLIS  ,1,PESADO,0,N,CD ONLINE,0,No Prazo,1,1,0,4,null,null,null,null,null,0,1
2797580240,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,ITAPEMA        ,1,PESADO,0,N,CD ONLINE,1,Fora do Prazo,1,2,-1,4,null,null,null,null,null,0,1
2797623810,Direta D0,N,LSA,PALHOCA        ,2,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,2,2,0,5,null,null,null,null,null,0,1
2797676800,Direta D0,N,LSA,SAO JOSE       ,1,PESADO,0,N,CD ONLINE,0,No Prazo,1,1,0,4,null,null,null,null,null,0,1
2797865940,Direta D0,S,LSA,BIGUACU        ,4,PESADO,0,N,CD ONLINE,0,No Prazo,5,3,2,2,null,null,1,1,null,0,1
2798559380,Direta D0,N,LSA,FLORIANOPOLIS  ,4,PESADO,0,N,CD ONLINE,0,No Prazo,5,5,0,3,null,null,null,null,null,0,1
2798625350,Direta Viagem,S,VPLOG SERVICOS E TRANSPORTES,CHAPECO        ,5,LEVE,1,N,CD ONLINE,0,No Prazo,6,5,1,5,null,null,3,1,null,0,1
2799167361,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BLUMENAU       ,4,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,4,3,1,4,null,null,null,null,null,0,1
2799206280,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,ITAJAI         ,3,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,3,3,0,3,null,null,null,null,null,0,1
2799231860,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,NAVEGANTES     ,6,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,6,6,0,6,null,null,3,1,null,0,1
2799581590,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,ITAJAI         ,5,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,5,5,0,7,null,null,null,null,null,0,1
2799793400,Direta D0,N,LSA,SAO JOSE       ,2,PESADO,0,N,CD ONLINE,0,No Prazo,2,2,0,4,null,null,null,null,null,0,1
2799991620,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BALN.CAMBORIU  ,3,PESADO,0,N,CD ONLINE,0,No Prazo,3,2,1,6,null,null,null,null,null,0,1
2800446750,Direta D0,S,LSA,FLORIANOPOLIS  ,4,LEVE,0,N,CD ONLINE,0,No Prazo,7,7,0,4,null,null,3,1,null,0,1
2800641120,Direta D0,S,LSA,PALHOCA        ,5,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,5,5,0,3,null,null,2,1,null,0,1
2800995280,Direta D0,N,LSA,FLORIANOPOLIS  ,4,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,4,4,0,3,null,null,null,null,null,0,1
2801485720,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,ITAJAI         ,5,PESADO,0,N,CD ONLINE,0,No Prazo,6,4,2,6,null,null,0,1,null,0,1
2802029340,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,3,PESADO,0,N,CD ONLINE,0,No Prazo,3,3,0,5,null,null,1,1,null,0,1
2802459750,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,1,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,1,1,0,5,null,null,null,null,null,0,1
2802539170,Direta D0,N,LSA,FLORIANOPOLIS  ,1,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,1,1,0,5,null,null,null,null,null,0,1
2803059000,Direta Viagem,N,JEV TRANSPORTES LTDA,CRICIUMA       ,3,PESADO,1,N,CD ONLINE,0,No Prazo,4,3,1,3,null,null,null,null,null,0,1
2803462211,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,4,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,4,4,0,4,null,null,2,1,null,0,1
2803586640,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,INDAIAL        ,5,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,5,5,0,5,null,null,null,null,null,0,1
2804305110,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,4,LEVE,0,N,CD ONLINE,0,No Prazo,4,3,1,7,null,null,0,1,null,0,1
2804545200,Direta Viagem,N,JEV TRANSPORTES LTDA,TUBARAO        ,2,PESADO,1,N,CD ONLINE,0,No Prazo,2,1,1,6,null,null,null,null,null,0,1
2751107780,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,ITAPEMA        ,5,LEVE,0,S,CD ONLINE,0,No Prazo,72,37,35,5,null,null,7,1,null,0,1
2752519360,Direta Viagem,S,JEV TRANSPORTES LTDA,CRICIUMA       ,5,PESADO,1,S,CD ONLINE,0,No Prazo,74,26,48,4,null,null,3,1,null,0,1
2757741940,Direta Viagem,S,VPLOG SERVICOS E TRANSPORTES,CAPINZAL       ,18,LEVE,14,S,CD ONLINE,0,No Prazo,62,31,31,3,null,null,2,1,null,0,1
2764739450,Direta Viagem,S,JEV TRANSPORTES LTDA,ICARA          ,4,LEVE,1,N,CD ONLINE,0,No Prazo,6,4,2,6,null,null,2,1,null,0,1
2764811800,Direta Viagem,S,JEV TRANSPORTES LTDA,IMARUI         ,11,PESADO,1,N,CD LOJAS FISICAS,0,No Prazo,12,11,1,5,null,null,9,1,null,0,1
2766123580,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,NAVEGANTES     ,3,PESADO,0,N,CD ONLINE,0,No Prazo,5,5,0,2,null,null,null,null,null,0,1
2766186820,Direta D0,S,IQVELO LOG,SAO JOSE       ,2,PESADO,0,N,CD ONLINE,0,No Prazo,4,2,2,2,null,null,1,1,null,0,1
2766475050,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,3,PESADO,0,N,CD ONLINE,0,No Prazo,4,4,0,3,null,null,1,2,null,0,1
2766553550,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,ITAJAI         ,8,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,8,8,0,7,null,null,6,1,null,0,1
2766890110,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,S.BENTO DO SUL ,5,PESADO,0,N,CD ONLINE,0,No Prazo,6,6,0,6,null,null,null,null,null,0,1
2767233710,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BLUMENAU       ,1,PESADO,0,N,CD ONLINE,0,No Prazo,2,2,0,3,null,null,null,null,null,0,1
2767754280,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,3,PESADO,0,N,CD ONLINE,0,No Prazo,3,3,0,5,null,null,1,1,null,0,1
2767982710,Direta D0,N,IQVELO LOG,SAO JOSE       ,1,PESADO,0,N,CD ONLINE,0,No Prazo,1,1,0,4,null,null,null,null,null,0,1
2767987210,Direta D0,S,IQVELO LOG,FLORIANOPOLIS  ,3,PESADO,0,N,CD ONLINE,0,No Prazo,3,3,0,6,null,null,1,1,null,0,1
2768083340,Direta Viagem,N,JEV TRANSPORTES LTDA,TUBARAO        ,2,PESADO,1,N,CD ONLINE,0,No Prazo,2,1,1,5,null,null,null,null,null,0,1
2768193300,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,CAMBORIU       ,4,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,4,4,0,7,null,null,2,1,null,0,1
2768591460,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,NAVEGANTES     ,4,PESADO,0,N,CD ONLINE,0,No Prazo,5,5,0,2,null,null,null,null,null,0,1
2768634710,Direta D0,N,IQVELO LOG,PALHOCA        ,1,PESADO,0,N,CD ONLINE,0,No Prazo,1,1,0,5,null,null,null,null,null,0,1
2768757770,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BLUMENAU       ,2,PESADO,0,N,CD ONLINE,0,No Prazo,2,2,0,6,null,null,null,null,null,0,1
2769041730,Direta Viagem,S,JEV TRANSPORTES LTDA,IMBITUBA       ,6,PESADO,1,N,CD LOJAS FISICAS,0,No Prazo,7,6,1,5,null,null,4,1,null,0,1
2769986070,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,TIMBO          ,5,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,5,5,0,5,null,null,null,null,null,0,1
2770214560,Direta Viagem,N,JEV TRANSPORTES LTDA,GAROPABA       ,3,PESADO,1,N,CD ONLINE,0,No Prazo,4,3,1,4,null,null,null,null,null,0,1
2770231980,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,2,LEVE,0,N,CD ONLINE,0,No Prazo,3,3,0,3,null,null,null,null,null,0,1
2770306160,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,S.BENTO DO SUL ,4,PESADO,0,N,CD ONLINE,0,No Prazo,5,5,0,6,null,null,null,null,null,0,1
2771455420,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,NAVEGANTES     ,2,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,2,2,0,6,null,null,null,null,null,0,1
2771687680,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,PENHA          ,3,LEVE,0,N,CD ONLINE,0,No Prazo,4,2,2,2,null,null,1,1,null,0,1
2771693340,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,PENHA          ,3,LEVE,0,N,CD ONLINE,1,Fora do Prazo,4,6,-2,2,null,null,4,1,null,0,1
2772444071,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BLUMENAU       ,3,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,3,3,0,3,null,null,null,null,null,0,1
2772475650,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,1,PESADO,0,N,CD ONLINE,1,Fora do Prazo,2,3,-1,2,null,null,null,null,null,0,1
2772519590,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BLUMENAU       ,3,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,3,3,0,3,null,null,null,null,null,0,1
2773397790,Direta D0,N,IQVELO LOG,PALHOCA        ,2,LEVE,0,N,CD ONLINE,0,No Prazo,2,2,0,5,null,null,null,null,null,0,1
2773586700,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,1,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,1,1,0,5,null,null,null,null,null,0,1
2773872290,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,ITAJAI         ,1,PESADO,0,N,CD LOJAS FISICAS,0,Fora do Prazo,1,1,0,6,0,1,null,null,null,0,1
2774123440,Direta D0,N,IQVELO LOG,FLORIANOPOLIS  ,3,PESADO,0,N,CD ONLINE,0,No Prazo,4,4,0,3,null,null,null,null,null,0,1
2774569430,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,NAVEGANTES     ,4,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,4,4,0,4,null,null,null,null,null,0,1
2774879480,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,3,PESADO,0,N,CD ONLINE,0,No Prazo,3,3,0,5,null,null,1,1,null,0,1
2775101690,Direta D0,N,IQVELO LOG,SAO JOSE       ,2,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,2,2,0,4,null,null,null,null,null,0,1
2775462110,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,ILHOTA         ,5,LEVE,0,S,CD ONLINE,0,No Prazo,28,21,7,3,null,null,0,1,null,0,1
2775587360,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,TIMBO          ,7,PESADO,0,N,CD ONLINE,0,No Prazo,8,8,0,5,null,null,null,null,null,0,1
2776144710,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,ITAJAI         ,1,PESADO,0,N,CD ONLINE,0,No Prazo,1,1,0,7,null,null,null,null,null,0,1
2776197270,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,CAMBORIU       ,1,PESADO,0,N,CD ONLINE,0,No Prazo,1,1,0,7,null,null,null,null,null,0,1
2776278120,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,3,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,3,3,0,2,null,null,null,null,null,0,1
2776439600,Direta D0,S,IQVELO LOG,FLORIANOPOLIS  ,4,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,4,4,0,4,null,null,2,1,null,0,1
2776495420,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,JARAGUA DO SUL ,7,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,7,7,0,7,null,null,5,1,null,0,1
2776564980,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BALN.CAMBORIU  ,4,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,4,4,0,4,null,null,null,null,null,0,1
2776651490,Direta Viagem,N,VPLOG SERVICOS E TRANSPORTES,PONTE SERRADA  ,16,PESADO,14,N,CD ONLINE,0,No Prazo,20,3,17,6,null,null,null,null,null,0,1
2776885340,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,1,PESADO,0,N,CD ONLINE,0,No Prazo,1,1,0,3,null,null,null,null,null,0,1
2776896070,Direta Viagem,N,JEV TRANSPORTES LTDA,CRICIUMA       ,1,PESADO,1,N,CD LOJAS FISICAS,0,No Prazo,2,1,1,4,null,null,null,null,null,0,1
2776928990,Direta D0,S,IQVELO LOG,SAO JOSE       ,3,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,3,3,0,5,null,null,1,1,null,0,1
2777365370,Direta D0,N,IQVELO LOG,SAO JOSE       ,1,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,1,1,0,4,null,null,null,null,null,0,1
2777596290,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,2,PESADO,0,N,CD ONLINE,0,No Prazo,2,2,0,5,null,null,null,null,null,0,1
2778141540,Direta D0,S,IQVELO LOG,FLORIANOPOLIS  ,4,PESADO,0,N,CD ONLINE,0,No Prazo,5,5,0,3,null,null,1,1,null,0,1
2778433340,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,1,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,1,1,0,7,null,null,null,null,null,0,1
2778764680,Direta D0,N,IQVELO LOG,PALHOCA        ,3,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,3,3,0,3,null,null,null,null,null,0,1
2779054520,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BARRA VELHA    ,4,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,4,4,0,4,null,null,null,null,null,0,1
2779162420,Direta D0,N,IQVELO LOG,BIGUACU        ,2,PESADO,0,N,CD ONLINE,0,No Prazo,3,3,0,4,null,null,null,null,null,0,1
2779463970,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,ILHOTA         ,1,PESADO,0,N,CD ONLINE,0,No Prazo,1,1,0,3,null,null,null,null,null,0,1
2779525001,Direta D0,S,IQVELO LOG,FLORIANOPOLIS  ,8,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,8,8,0,3,null,null,5,1,null,0,1
2780496650,Direta Viagem,N,JEV TRANSPORTES LTDA,CRICIUMA       ,5,PESADO,1,N,CD ONLINE,0,No Prazo,6,3,3,3,null,null,null,null,null,0,1
2780862160,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,3,PESADO,0,N,CD ONLINE,0,No Prazo,4,2,2,2,null,null,1,1,null,0,1
2781356891,Direta D0,S,IQVELO LOG,SAO JOSE       ,4,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,4,4,0,4,null,null,2,1,null,0,1
2783226520,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,1,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,1,1,0,7,null,null,null,null,null,0,1
2783448440,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BLUMENAU       ,2,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,7,7,0,7,0,1,null,null,null,0,2
2784002941,Direta Viagem,N,JEV TRANSPORTES LTDA,TUBARAO        ,2,PESADO,1,N,CD LOJAS FISICAS,0,No Prazo,3,2,1,5,null,null,null,null,null,0,1
2784612570,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BLUMENAU       ,2,LEVE,0,N,CD ONLINE,0,Fora do Prazo,2,5,-3,6,0,1,null,null,null,0,2
2785018840,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,2,PESADO,0,N,CD ONLINE,0,No Prazo,2,2,0,7,null,null,null,null,null,0,1
2785577190,Direta D0,N,LSA,FLORIANOPOLIS  ,2,PESADO,0,N,CD ONLINE,0,No Prazo,3,3,0,3,null,null,null,null,null,0,1
2785652900,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,ITAJAI         ,2,PESADO,0,N,CD ONLINE,0,No Prazo,3,3,0,3,null,null,null,null,null,0,1
2786133580,Direta D0,N,LSA,PALHOCA        ,2,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,2,2,0,4,null,null,null,null,null,0,1
2786672740,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BLUMENAU       ,1,PESADO,0,N,CD ONLINE,0,No Prazo,1,1,0,5,null,null,null,null,null,0,1
2786716680,Direta D0,N,LSA,SAO JOSE       ,1,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,1,1,0,5,null,null,null,null,null,0,1
2786978550,Direta Viagem,N,VPLOG SERVICOS E TRANSPORTES,S.LOURENC.OESTE,2,PESADO,14,N,CD ONLINE,1,Fora do Prazo,2,1,1,7,null,null,null,null,null,0,1
2787176180,Direta Viagem,S,JEV TRANSPORTES LTDA,GAROPABA       ,7,LEVE,1,N,CD ONLINE,0,No Prazo,8,7,1,6,null,null,4,1,null,0,1
2787178960,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,5,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,5,4,1,3,null,null,0,1,null,0,1
2787181120,Direta D0,N,LSA,PALHOCA        ,5,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,5,5,0,3,null,null,null,null,null,0,1
2787374170,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,NAVEGANTES     ,4,PESADO,0,N,CD ONLINE,0,No Prazo,5,5,0,4,null,null,3,1,null,0,1
