Data;Filial;producao
16/08/2025;BHZ;13542
16/08/2025;BSB;10963
16/08/2025;CGB;1829
16/08/2025;CGR;86
16/08/2025;FOR;2097
16/08/2025;RIO;32167
16/08/2025;MAO;1673
16/08/2025;POA;10026
16/08/2025;REC;2608
16/08/2025;SSA;10578
16/08/2025;TECA;117830
16/08/2025;VIX;12715
17/08/2025;BEL;2332
17/08/2025;BHZ;6943
17/08/2025;BSB;1393
17/08/2025;CGB;140
17/08/2025;FOR;2193
17/08/2025;RIO;6140
17/08/2025;POA;5161
17/08/2025;REC;12232
17/08/2025;SSA;10114
17/08/2025;TECA;24616
17/08/2025;VIX;1063
18/08/2025;BEL;5427
18/08/2025;BHZ;16621
18/08/2025;BSB;13669
18/08/2025;CGB;4298
18/08/2025;CGR;3166
18/08/2025;FOR;3171
18/08/2025;RIO;18309
18/08/2025;MAO;4873
18/08/2025;POA;7668
18/08/2025;REC;4469
18/08/2025;SSA;10220
18/08/2025;TECA;72699
18/08/2025;VIX;8082
19/08/2025;BEL;6309
19/08/2025;BHZ;20720
19/08/2025;BSB;10210
19/08/2025;CGB;6817
19/08/2025;CGR;2366
19/08/2025;FOR;3896
19/08/2025;RIO;27976
19/08/2025;MAO;6034
19/08/2025;POA;10194
19/08/2025;REC;14918
19/08/2025;SSA;9049
19/08/2025;TECA;190589
19/08/2025;VIX;8706
20/08/2025;BEL;3740
20/08/2025;BHZ;21726
20/08/2025;BSB;10839
20/08/2025;CGB;185
20/08/2025;CGR;2870
20/08/2025;FOR;4981
20/08/2025;RIO;38539
20/08/2025;MAO;512
20/08/2025;POA;12343
20/08/2025;REC;5481
20/08/2025;SSA;3979
20/08/2025;TECA;190657
20/08/2025;VIX;12790
21/08/2025;BEL;6197
21/08/2025;BHZ;25171
21/08/2025;BSB;10926
21/08/2025;CGB;2914
21/08/2025;CGR;3300
21/08/2025;FOR;4563
21/08/2025;RIO;35807
21/08/2025;MAO;5165
21/08/2025;POA;14067
21/08/2025;REC;2506
21/08/2025;SSA;8899
21/08/2025;TECA;177860
21/08/2025;VIX;12772
22/08/2025;BEL;4875
22/08/2025;BHZ;22310
22/08/2025;BSB;14265
22/08/2025;CGB;4118
22/08/2025;CGR;2255
22/08/2025;FOR;4958
22/08/2025;RIO;32905
22/08/2025;MAO;2598
22/08/2025;POA;13457
22/08/2025;REC;8966
22/08/2025;SSA;11490
22/08/2025;TECA;166459
22/08/2025;VIX;13007
23/08/2025;BEL;2107
23/08/2025;BHZ;14406
23/08/2025;BSB;11176
23/08/2025;CGB;2367
23/08/2025;CGR;73
23/08/2025;FOR;1276
23/08/2025;RIO;26734
23/08/2025;MAO;2980
23/08/2025;POA;8464
23/08/2025;REC;12133
23/08/2025;SSA;10679
23/08/2025;TECA;123539
23/08/2025;VIX;11307
24/08/2025;BEL;3829
24/08/2025;BHZ;5385
24/08/2025;BSB;1024
24/08/2025;FOR;1800
24/08/2025;RIO;7347
24/08/2025;POA;5089
24/08/2025;REC;2514
24/08/2025;SSA;8945
24/08/2025;TECA;19966
24/08/2025;VIX;673
25/08/2025;BEL;3297
25/08/2025;BHZ;17054
25/08/2025;BSB;12497
25/08/2025;CGB;4707
25/08/2025;CGR;2789
25/08/2025;FOR;3791
25/08/2025;RIO;17807
25/08/2025;MAO;5584
25/08/2025;POA;8342
25/08/2025;REC;9729
25/08/2025;SSA;10453
25/08/2025;TECA;71359
25/08/2025;VIX;11886
26/08/2025;BEL;4581
26/08/2025;BHZ;21942
26/08/2025;BSB;8622
26/08/2025;CGB;3436
26/08/2025;CGR;1780
26/08/2025;FOR;4735
26/08/2025;RIO;29587
26/08/2025;MAO;198
26/08/2025;POA;9476
26/08/2025;REC;4594
26/08/2025;SSA;9675
26/08/2025;TECA;166979
26/08/2025;VIX;8519
27/08/2025;BEL;3443
27/08/2025;BHZ;21875
27/08/2025;BSB;7115
27/08/2025;CGB;1929
27/08/2025;CGR;2148
27/08/2025;FOR;3998
27/08/2025;RIO;35318
27/08/2025;MAO;1744
27/08/2025;POA;11372
27/08/2025;REC;7409
27/08/2025;SSA;5922
27/08/2025;TECA;191094
27/08/2025;VIX;11305
28/08/2025;BEL;2504
28/08/2025;BHZ;18037
28/08/2025;BSB;11828
28/08/2025;CGB;2754
28/08/2025;CGR;3094
28/08/2025;FOR;4064
28/08/2025;RIO;30235
28/08/2025;MAO;5172
28/08/2025;POA;14029
28/08/2025;REC;4220
28/08/2025;SSA;7615
28/08/2025;TECA;167342
28/08/2025;VIX;11031
29/08/2025;BEL;4500
29/08/2025;BHZ;17819
29/08/2025;BSB;11790
29/08/2025;CGB;2423
29/08/2025;CGR;2260
29/08/2025;FOR;3720
29/08/2025;RIO;27982
29/08/2025;MAO;2380
29/08/2025;POA;13067
29/08/2025;REC;7003
29/08/2025;SSA;11797
29/08/2025;TECA;145343
29/08/2025;VIX;12876
30/08/2025;BEL;2134
30/08/2025;BHZ;15374
30/08/2025;BSB;9152
30/08/2025;CGB;2700
30/08/2025;CGR;1351
30/08/2025;FOR;1748
30/08/2025;RIO;27177
30/08/2025;MAO;1751
30/08/2025;POA;9751
30/08/2025;REC;5139
30/08/2025;SSA;9553
30/08/2025;TECA;109143
30/08/2025;VIX;8737
31/08/2025;BEL;2572
31/08/2025;BHZ;259
31/08/2025;BSB;1411
31/08/2025;CGB;23
31/08/2025;FOR;1652
31/08/2025;RIO;5598
31/08/2025;POA;3351
31/08/2025;REC;11876
31/08/2025;SSA;8680
31/08/2025;TECA;13228
01/09/2025;BEL;3297
01/09/2025;BHZ;18003
01/09/2025;BSB;11169
01/09/2025;CGB;4032
01/09/2025;CGR;2222
01/09/2025;FOR;2555
01/09/2025;RIO;16143
01/09/2025;MAO;743
01/09/2025;POA;9369
01/09/2025;REC;5477
01/09/2025;SSA;4150
01/09/2025;TECA;72598
01/09/2025;VIX;7676
02/09/2025;BEL;1653
02/09/2025;BHZ;19285
02/09/2025;BSB;9672
02/09/2025;CGB;2664
02/09/2025;CGR;2656
02/09/2025;FOR;5463
02/09/2025;RIO;30060
02/09/2025;MAO;66
02/09/2025;POA;9894
02/09/2025;REC;6610
02/09/2025;SSA;9652
02/09/2025;TECA;167682
02/09/2025;VIX;8815
03/09/2025;BEL;3347
03/09/2025;BHZ;18832
03/09/2025;BSB;10602
03/09/2025;CGB;3
03/09/2025;CGR;2063
03/09/2025;FOR;4493
03/09/2025;RIO;33429
03/09/2025;MAO;8
03/09/2025;POA;12366
03/09/2025;REC;4441
03/09/2025;SSA;4272
03/09/2025;TECA;178252
03/09/2025;VIX;12595
04/09/2025;BEL;4660
04/09/2025;BHZ;20618
04/09/2025;BSB;10330
04/09/2025;CGB;4249
04/09/2025;CGR;2082
04/09/2025;FOR;5092
04/09/2025;RIO;33720
04/09/2025;MAO;509
04/09/2025;POA;12271
04/09/2025;REC;7070
04/09/2025;SSA;11475
04/09/2025;TECA;161763
04/09/2025;VIX;11127
05/09/2025;BEL;3755
05/09/2025;BHZ;19926
05/09/2025;BSB;11705
05/09/2025;CGB;4083
05/09/2025;CGR;1884
05/09/2025;FOR;3506
05/09/2025;RIO;33091
05/09/2025;POA;11849
05/09/2025;REC;5007
05/09/2025;SSA;8644
05/09/2025;TECA;153929
05/09/2025;VIX;10418
06/09/2025;BEL;1685
06/09/2025;BHZ;14055
06/09/2025;BSB;10351
06/09/2025;CGB;2884
06/09/2025;CGR;60
06/09/2025;FOR;1066
06/09/2025;RIO;31484
06/09/2025;MAO;81
06/09/2025;POA;8924
06/09/2025;REC;11586
06/09/2025;SSA;12167
06/09/2025;TECA;116326
06/09/2025;VIX;9922
07/09/2025;BEL;1731
07/09/2025;BHZ;4503
07/09/2025;BSB;1234
07/09/2025;FOR;1595
07/09/2025;RIO;4528
07/09/2025;POA;674
07/09/2025;REC;532
07/09/2025;SSA;4807
07/09/2025;TECA;24377
08/09/2025;BEL;2938
08/09/2025;BHZ;17279
08/09/2025;BSB;11858
08/09/2025;CGB;2467
08/09/2025;CGR;3663
08/09/2025;FOR;4025
08/09/2025;RIO;21967
08/09/2025;MAO;7166
08/09/2025;POA;8912
08/09/2025;REC;11828
08/09/2025;SSA;10726
08/09/2025;TECA;85235
08/09/2025;VIX;9815
09/09/2025;BEL;6556
09/09/2025;BHZ;20752
09/09/2025;BSB;11675
09/09/2025;CGB;2519
09/09/2025;CGR;1833
09/09/2025;FOR;4201
09/09/2025;RIO;24834
09/09/2025;MAO;2522
09/09/2025;POA;12598
09/09/2025;REC;7961
09/09/2025;SSA;7014
09/09/2025;TECA;185588
09/09/2025;VIX;10281
10/09/2025;BEL;5779
10/09/2025;BHZ;18147
10/09/2025;BSB;11112
10/09/2025;CGB;1499
10/09/2025;CGR;2552
10/09/2025;FOR;5257
10/09/2025;RIO;39906
10/09/2025;MAO;64
10/09/2025;POA;12036
10/09/2025;REC;8065
10/09/2025;SSA;4387
10/09/2025;TECA;193865
10/09/2025;VIX;10006
11/09/2025;BEL;6264
11/09/2025;BHZ;18673
11/09/2025;BSB;12715
11/09/2025;CGB;2593
11/09/2025;CGR;2398
11/09/2025;FOR;6433
11/09/2025;RIO;33971
11/09/2025;MAO;3740
11/09/2025;POA;12867
11/09/2025;REC;6579
11/09/2025;SSA;8323
11/09/2025;TECA;180689
11/09/2025;VIX;14185
12/09/2025;BEL;4710
12/09/2025;BHZ;16124
12/09/2025;BSB;10736
12/09/2025;CGB;2272
12/09/2025;CGR;2061
12/09/2025;FOR;7273
12/09/2025;RIO;41265
12/09/2025;MAO;3954
12/09/2025;POA;12088
12/09/2025;REC;7789
12/09/2025;SSA;11143
12/09/2025;TECA;181761
12/09/2025;VIX;12590
13/09/2025;BEL;1976
13/09/2025;BHZ;21271
13/09/2025;BSB;11791
13/09/2025;CGB;3576
13/09/2025;CGR;879
13/09/2025;FOR;2392
13/09/2025;RIO;31426
13/09/2025;MAO;294
13/09/2025;POA;8994
13/09/2025;REC;6855
13/09/2025;SSA;7567
13/09/2025;TECA;129385
13/09/2025;VIX;12203
14/09/2025;BEL;3136
14/09/2025;BHZ;10368
14/09/2025;BSB;976
14/09/2025;CGB;103
14/09/2025;FOR;2380
14/09/2025;RIO;14064
14/09/2025;POA;3921
14/09/2025;REC;9043
14/09/2025;SSA;9427
14/09/2025;TECA;33971
14/09/2025;VIX;184
15/09/2025;BEL;5127
15/09/2025;BHZ;22019
15/09/2025;BSB;17849
15/09/2025;CGB;4128
15/09/2025;CGR;3623
15/09/2025;FOR;5016
15/09/2025;RIO;15790
15/09/2025;MAO;1026
15/09/2025;POA;11579
15/09/2025;REC;5735
15/09/2025;SSA;8476
15/09/2025;TECA;86079
15/09/2025;VIX;11782
16/09/2025;BEL;5400
16/09/2025;BHZ;25119
16/09/2025;BSB;13587
16/09/2025;CGB;2752
16/09/2025;CGR;3236
16/09/2025;FOR;3781
16/09/2025;RIO;29059
16/09/2025;MAO;98
16/09/2025;POA;11404
16/09/2025;REC;10127
16/09/2025;SSA;9667
16/09/2025;TECA;196593
16/09/2025;VIX;11032
17/09/2025;BEL;4829
17/09/2025;BHZ;23386
17/09/2025;BSB;9659
17/09/2025;CGB;2001
17/09/2025;CGR;3587
17/09/2025;FOR;6901
17/09/2025;RIO;31099
17/09/2025;MAO;1449
17/09/2025;POA;12868
17/09/2025;REC;5941
17/09/2025;SSA;4675
17/09/2025;TECA;205442
17/09/2025;VIX;13111
18/09/2025;BEL;2956
18/09/2025;BHZ;16501
18/09/2025;BSB;14936
18/09/2025;CGB;3630
18/09/2025;CGR;2920
18/09/2025;FOR;3912
18/09/2025;RIO;35767
18/09/2025;MAO;2716
18/09/2025;POA;15676
18/09/2025;REC;5845
18/09/2025;SSA;8882
18/09/2025;TECA;195513
18/09/2025;VIX;12965
19/09/2025;BEL;4050
19/09/2025;BHZ;20648
19/09/2025;BSB;11881
19/09/2025;CGB;3242
19/09/2025;CGR;1718
19/09/2025;FOR;5578
19/09/2025;RIO;40157
19/09/2025;MAO;4145
19/09/2025;POA;11708
19/09/2025;REC;14408
19/09/2025;SSA;11260
19/09/2025;TECA;176681
19/09/2025;VIX;12628
20/09/2025;BEL;3173
20/09/2025;BHZ;14600
20/09/2025;BSB;10806
20/09/2025;CGB;2122
20/09/2025;CGR;124
20/09/2025;FOR;1988
20/09/2025;RIO;39503
20/09/2025;MAO;2427
20/09/2025;POA;8581
20/09/2025;REC;5231
20/09/2025;SSA;12464
20/09/2025;TECA;135669
20/09/2025;VIX;10865
21/09/2025;BEL;1546
21/09/2025;BHZ;4821
21/09/2025;BSB;1707
21/09/2025;CGB;30
21/09/2025;FOR;2799
21/09/2025;RIO;6469
21/09/2025;POA;3739
21/09/2025;REC;11116
21/09/2025;SSA;5342
21/09/2025;TECA;34596
22/09/2025;BEL;5169
22/09/2025;BHZ;16277
22/09/2025;BSB;14441
22/09/2025;CGB;5960
22/09/2025;CGR;3041
22/09/2025;FOR;2926
22/09/2025;RIO;23987
22/09/2025;MAO;1763
22/09/2025;POA;11495
22/09/2025;REC;8089
22/09/2025;SSA;11128
22/09/2025;TECA;88632
22/09/2025;VIX;12390
23/09/2025;BEL;5770
23/09/2025;BHZ;21356
23/09/2025;BSB;11240
23/09/2025;CGB;2816
23/09/2025;CGR;2141
23/09/2025;FOR;6895
23/09/2025;RIO;27778
23/09/2025;MAO;11
23/09/2025;POA;12050
23/09/2025;REC;9484
23/09/2025;SSA;9148
23/09/2025;TECA;193035
23/09/2025;VIX;10487
24/09/2025;BEL;6039
24/09/2025;BHZ;25220
24/09/2025;BSB;8189
24/09/2025;CGB;1513
24/09/2025;CGR;3241
24/09/2025;FOR;6591
24/09/2025;RIO;38489
24/09/2025;MAO;1479
24/09/2025;POA;12134
24/09/2025;REC;5062
24/09/2025;SSA;6833
24/09/2025;TECA;191562
24/09/2025;VIX;12734
25/09/2025;BEL;4701
25/09/2025;BHZ;16348
25/09/2025;BSB;13585
25/09/2025;CGB;2440
25/09/2025;CGR;2804
25/09/2025;FOR;5755
25/09/2025;RIO;32618
25/09/2025;MAO;2679
25/09/2025;POA;15583
25/09/2025;REC;5081
25/09/2025;SSA;8648
25/09/2025;TECA;173411
25/09/2025;VIX;13549
26/09/2025;BEL;3716
26/09/2025;BHZ;21169
26/09/2025;BSB;12092
26/09/2025;CGB;4256
26/09/2025;CGR;2590
26/09/2025;FOR;4538
26/09/2025;RIO;31984
26/09/2025;MAO;3514
26/09/2025;POA;14633
26/09/2025;REC;11437
26/09/2025;SSA;12919
26/09/2025;TECA;159329
26/09/2025;VIX;14676
27/09/2025;BEL;1661
27/09/2025;BHZ;19645
27/09/2025;BSB;8803
27/09/2025;CGB;1692
27/09/2025;CGR;1404
27/09/2025;FOR;4604
27/09/2025;RIO;28782
27/09/2025;MAO;2872
27/09/2025;POA;8652
27/09/2025;REC;10935
27/09/2025;SSA;10244
27/09/2025;TECA;119082
27/09/2025;VIX;8941
28/09/2025;BEL;2287
28/09/2025;BHZ;8893
28/09/2025;BSB;1194
28/09/2025;CGB;66
28/09/2025;FOR;4521
28/09/2025;RIO;9654
28/09/2025;POA;3614
28/09/2025;REC;2565
28/09/2025;SSA;7502
28/09/2025;TECA;20218
28/09/2025;VIX;2053
29/09/2025;BEL;5159
29/09/2025;BHZ;16796
29/09/2025;BSB;12626
29/09/2025;CGB;2420
29/09/2025;CGR;2761
29/09/2025;FOR;2516
29/09/2025;RIO;15183
29/09/2025;MAO;2040
29/09/2025;POA;10660
29/09/2025;REC;10640
29/09/2025;SSA;8814
29/09/2025;TECA;95118
29/09/2025;VIX;12025
30/09/2025;BEL;5349
30/09/2025;BHZ;18971
30/09/2025;BSB;9647
30/09/2025;CGB;5385
30/09/2025;CGR;3632
30/09/2025;FOR;4839
30/09/2025;RIO;31249
30/09/2025;MAO;268
30/09/2025;POA;12473
30/09/2025;REC;7649
30/09/2025;SSA;11554
30/09/2025;TECA;182813
30/09/2025;VIX;13198
01/10/2025;BEL;4304
01/10/2025;BHZ;21838
01/10/2025;BSB;7462
01/10/2025;CGB;267
01/10/2025;CGR;2471
01/10/2025;FOR;5040
01/10/2025;RIO;31218
01/10/2025;MAO;43
01/10/2025;POA;13442
01/10/2025;REC;9261
01/10/2025;SSA;7554
01/10/2025;TECA;181642
01/10/2025;VIX;11482
02/10/2025;BEL;4299
02/10/2025;BHZ;27486
02/10/2025;BSB;11515
02/10/2025;CGB;1936
02/10/2025;CGR;3567
02/10/2025;FOR;5219
02/10/2025;RIO;34563
02/10/2025;MAO;4877
02/10/2025;POA;12326
02/10/2025;REC;8101
02/10/2025;SSA;11442
02/10/2025;TECA;170411
02/10/2025;VIX;14655
03/10/2025;BEL;6023
03/10/2025;BHZ;23115
03/10/2025;BSB;11208
03/10/2025;CGB;3218
03/10/2025;CGR;3357
03/10/2025;FOR;3217
03/10/2025;RIO;29734
03/10/2025;MAO;4332
03/10/2025;POA;13802
03/10/2025;REC;10347
03/10/2025;SSA;9822
03/10/2025;TECA;164551
03/10/2025;VIX;12466
04/10/2025;BEL;1861
04/10/2025;BHZ;14547
04/10/2025;BSB;9524
04/10/2025;CGB;4221
04/10/2025;CGR;188
04/10/2025;FOR;4934
04/10/2025;RIO;28862
04/10/2025;MAO;584
04/10/2025;POA;11532
04/10/2025;REC;3292
04/10/2025;SSA;9947
04/10/2025;TECA;123173
04/10/2025;VIX;11713
05/10/2025;BEL;2724
05/10/2025;BHZ;2207
05/10/2025;BSB;1007
05/10/2025;FOR;2041
05/10/2025;RIO;9470
05/10/2025;POA;3246
05/10/2025;REC;11669
05/10/2025;SSA;8841
05/10/2025;TECA;29801
05/10/2025;VIX;740
06/10/2025;BEL;2484
06/10/2025;BHZ;18632
06/10/2025;BSB;11961
06/10/2025;CGB;3786
06/10/2025;CGR;2957
06/10/2025;FOR;4859
06/10/2025;RIO;19113
06/10/2025;MAO;1065
06/10/2025;POA;7316
06/10/2025;REC;8275
06/10/2025;SSA;10191
06/10/2025;TECA;94094
06/10/2025;VIX;8900
07/10/2025;BEL;6549
07/10/2025;BHZ;21597
07/10/2025;BSB;10443
07/10/2025;CGB;2557
07/10/2025;CGR;4534
07/10/2025;FOR;7482
07/10/2025;RIO;32707
07/10/2025;MAO;359
07/10/2025;POA;11930
07/10/2025;REC;9307
07/10/2025;SSA;9145
07/10/2025;TECA;180257
07/10/2025;VIX;12645
08/10/2025;BEL;8038
08/10/2025;BHZ;22975
08/10/2025;BSB;11445
08/10/2025;CGB;412
08/10/2025;CGR;2040
08/10/2025;FOR;6052
08/10/2025;RIO;34784
08/10/2025;MAO;189
08/10/2025;POA;12972
08/10/2025;REC;10048
08/10/2025;SSA;9261
08/10/2025;TECA;193371
08/10/2025;VIX;14433
09/10/2025;BEL;1587
09/10/2025;BHZ;18521
09/10/2025;BSB;12911
09/10/2025;CGB;1623
09/10/2025;CGR;1922
09/10/2025;FOR;4432
09/10/2025;RIO;35700
09/10/2025;MAO;4931
09/10/2025;POA;13038
09/10/2025;REC;9041
09/10/2025;SSA;10574
09/10/2025;TECA;188541
09/10/2025;VIX;15564
10/10/2025;BEL;7132
10/10/2025;BHZ;24057
10/10/2025;BSB;10550
10/10/2025;CGB;4897
10/10/2025;CGR;2558
10/10/2025;FOR;5176
10/10/2025;RIO;32620
10/10/2025;MAO;1153
10/10/2025;POA;13152
10/10/2025;REC;6822
10/10/2025;SSA;13306
10/10/2025;TECA;172533
10/10/2025;VIX;16616
11/10/2025;BEL;766
11/10/2025;BHZ;18190
11/10/2025;BSB;11337
11/10/2025;CGB;2165
11/10/2025;CGR;32
11/10/2025;FOR;4959
11/10/2025;RIO;31343
11/10/2025;MAO;3057
11/10/2025;POA;12264
11/10/2025;REC;13316
11/10/2025;SSA;10174
11/10/2025;TECA;121861
11/10/2025;VIX;10136
12/10/2025;BHZ;5629
12/10/2025;BSB;5774
12/10/2025;CGB;114
12/10/2025;FOR;4669
12/10/2025;RIO;14508
12/10/2025;POA;4507
12/10/2025;REC;9829
12/10/2025;SSA;7138
12/10/2025;TECA;41302
13/10/2025;BEL;3732
13/10/2025;BHZ;20978
13/10/2025;BSB;11560
13/10/2025;CGB;4830
13/10/2025;CGR;3793
13/10/2025;FOR;5210
13/10/2025;RIO;15057
13/10/2025;MAO;3459
13/10/2025;POA;9243
13/10/2025;REC;13624
13/10/2025;SSA;9355
13/10/2025;TECA;87675
13/10/2025;VIX;11429
14/10/2025;BEL;7075
14/10/2025;BHZ;17541
14/10/2025;BSB;9550
14/10/2025;CGB;1499
14/10/2025;CGR;3940
14/10/2025;FOR;8958
14/10/2025;RIO;27376
14/10/2025;MAO;1091
14/10/2025;POA;10194
14/10/2025;REC;16865
14/10/2025;SSA;14364
14/10/2025;TECA;197471
14/10/2025;VIX;14748
15/10/2025;BEL;6673
15/10/2025;BHZ;20315
15/10/2025;BSB;10843
15/10/2025;CGB;183
15/10/2025;CGR;1919
15/10/2025;FOR;6130
15/10/2025;RIO;33425
15/10/2025;MAO;1886
15/10/2025;POA;12289
15/10/2025;REC;13592
15/10/2025;SSA;9484
15/10/2025;TECA;226904
15/10/2025;VIX;16193
16/10/2025;BEL;1636
16/10/2025;BHZ;25184
16/10/2025;BSB;11857
16/10/2025;CGB;4419
16/10/2025;CGR;2298
16/10/2025;FOR;6583
16/10/2025;RIO;36890
16/10/2025;MAO;2048
16/10/2025;POA;13841
16/10/2025;REC;12454
16/10/2025;SSA;12879
16/10/2025;TECA;211811
16/10/2025;VIX;15196
17/10/2025;BEL;5089
17/10/2025;BHZ;21158
17/10/2025;BSB;13380
17/10/2025;CGB;4246
17/10/2025;CGR;3239
17/10/2025;FOR;4054
17/10/2025;RIO;34406
17/10/2025;MAO;2718
17/10/2025;POA;16071
17/10/2025;REC;15901
17/10/2025;SSA;13443
17/10/2025;TECA;199162
17/10/2025;VIX;15769
18/10/2025;BEL;2513
18/10/2025;BHZ;18611
18/10/2025;BSB;14817
18/10/2025;CGB;3201
18/10/2025;CGR;95
18/10/2025;FOR;8019
18/10/2025;RIO;31946
18/10/2025;MAO;1416
18/10/2025;POA;9651
18/10/2025;REC;9933
18/10/2025;SSA;12200
18/10/2025;TECA;134270
18/10/2025;VIX;14112
19/10/2025;BEL;5307
19/10/2025;BHZ;2933
19/10/2025;BSB;4562
19/10/2025;CGB;3
19/10/2025;FOR;2837
19/10/2025;RIO;13531
19/10/2025;POA;9417
19/10/2025;REC;12449
19/10/2025;SSA;9211
19/10/2025;TECA;40997
19/10/2025;VIX;2561
20/10/2025;BEL;7500
20/10/2025;BHZ;18309
20/10/2025;BSB;14283
20/10/2025;CGB;6899
20/10/2025;CGR;4149
20/10/2025;FOR;7810
20/10/2025;RIO;9484
20/10/2025;MAO;4567
20/10/2025;POA;9574
20/10/2025;REC;5541
20/10/2025;SSA;13109
20/10/2025;TECA;89219
20/10/2025;VIX;13193
21/10/2025;BEL;6252
21/10/2025;BHZ;16409
21/10/2025;BSB;12607
21/10/2025;CGB;1799
21/10/2025;CGR;3838
21/10/2025;FOR;6654
21/10/2025;RIO;18663
21/10/2025;MAO;2322
21/10/2025;POA;9848
21/10/2025;REC;6658
21/10/2025;SSA;15921
21/10/2025;TECA;189966
21/10/2025;VIX;12898
22/10/2025;BEL;5862
22/10/2025;BHZ;22971
22/10/2025;BSB;10919
22/10/2025;CGB;29
22/10/2025;CGR;2859
22/10/2025;FOR;6732
22/10/2025;RIO;33800
22/10/2025;MAO;1310
22/10/2025;POA;12310
22/10/2025;REC;13376
22/10/2025;SSA;12861
22/10/2025;TECA;192776
22/10/2025;VIX;14838
23/10/2025;BEL;3426
23/10/2025;BHZ;22817
23/10/2025;BSB;12930
23/10/2025;CGB;3887
23/10/2025;CGR;2392
23/10/2025;FOR;7027
23/10/2025;RIO;37470
23/10/2025;MAO;1997
23/10/2025;POA;12919
23/10/2025;REC;1815
23/10/2025;SSA;11755
23/10/2025;TECA;175149
23/10/2025;VIX;13828
24/10/2025;BEL;4881
24/10/2025;BHZ;23054
24/10/2025;BSB;10978
24/10/2025;CGB;2069
24/10/2025;CGR;1545
24/10/2025;FOR;6125
24/10/2025;RIO;35554
24/10/2025;MAO;2324
24/10/2025;POA;12389
24/10/2025;REC;11879
24/10/2025;SSA;15083
24/10/2025;TECA;183296
24/10/2025;VIX;12711
25/10/2025;BEL;3066
25/10/2025;BHZ;16990
25/10/2025;BSB;8941
25/10/2025;CGB;6829
25/10/2025;CGR;1128
25/10/2025;FOR;7753
25/10/2025;RIO;31335
25/10/2025;MAO;2369
25/10/2025;POA;6090
25/10/2025;REC;9774
25/10/2025;SSA;9787
25/10/2025;TECA;130599
25/10/2025;VIX;11438
26/10/2025;BEL;4545
26/10/2025;BHZ;6893
26/10/2025;BSB;6661
26/10/2025;CGB;2616
26/10/2025;FOR;3058
26/10/2025;RIO;9503
26/10/2025;POA;2588
26/10/2025;REC;9360
26/10/2025;SSA;9401
26/10/2025;TECA;36596
26/10/2025;VIX;472
27/10/2025;BEL;4916
27/10/2025;BHZ;17605
27/10/2025;BSB;9836
27/10/2025;CGB;349
27/10/2025;CGR;5301
27/10/2025;FOR;4157
27/10/2025;RIO;11881
27/10/2025;MAO;4060
27/10/2025;POA;11082
27/10/2025;REC;6519
27/10/2025;SSA;9752
27/10/2025;TECA;106235
27/10/2025;VIX;10509
28/10/2025;BEL;6676
28/10/2025;BHZ;19700
28/10/2025;BSB;10246
28/10/2025;CGB;4021
28/10/2025;CGR;3398
28/10/2025;FOR;8234
28/10/2025;RIO;17009
28/10/2025;MAO;4291
28/10/2025;POA;10965
28/10/2025;REC;13200
28/10/2025;SSA;12154
28/10/2025;TECA;169639
28/10/2025;VIX;8994
29/10/2025;BEL;3621
29/10/2025;BHZ;34377
29/10/2025;BSB;8979
29/10/2025;CGB;290
29/10/2025;CGR;2740
29/10/2025;FOR;7819
29/10/2025;RIO;36119
29/10/2025;MAO;1100
29/10/2025;POA;13370
29/10/2025;REC;7016
29/10/2025;SSA;10225
29/10/2025;TECA;186547
29/10/2025;VIX;10032
30/10/2025;BEL;4201
30/10/2025;BHZ;27924
30/10/2025;BSB;11971
30/10/2025;CGB;2688
30/10/2025;CGR;2595
30/10/2025;FOR;7730
30/10/2025;RIO;37537
30/10/2025;MAO;2492
30/10/2025;POA;14102
30/10/2025;REC;3469
30/10/2025;SSA;13363
30/10/2025;TECA;169074
30/10/2025;VIX;11474
31/10/2025;BEL;5213
31/10/2025;BHZ;22372
31/10/2025;BSB;13413
31/10/2025;CGB;4308
31/10/2025;CGR;2998
31/10/2025;FOR;4785
31/10/2025;RIO;33121
31/10/2025;MAO;3119
31/10/2025;POA;13281
31/10/2025;REC;5044
31/10/2025;SSA;12663
31/10/2025;TECA;168241
31/10/2025;VIX;10000
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
